Temps total (s),Temps de cycle écoulé (s),Nombre total de cycles,Cycles écoulés,Etape,Nombre total de cycles(Forme d'onde Linear),Nombre total de cycles(Forme d'onde Rotary),Pos (ľm),Effort_5N (N)
"44,689","11,921",1,1,1,0,0,"11347,55704","-0,138361128"
"44,69","11,922",1,1,1,0,0,"11347,54542","-0,179281756"
"44,691","11,923",1,1,1,0,0,"11347,53916","-0,219188761"
"44,692","11,924",1,1,1,0,0,"11347,53916","-0,253190361"
"44,693","11,925",1,1,1,0,0,"11347,53916","-0,277219918"
"44,694","11,926",1,1,1,0,0,"11347,53916","-0,288504083"
"44,695","11,927",1,1,1,0,0,"11347,53916","-0,285689682"
"44,696","11,928",1,1,1,0,0,"11347,54542","-0,26903864"
"44,697","11,929",1,1,1,0,0,"11347,56241","-0,240555797"
"44,698","11,93",1,1,1,0,0,"11347,58208","-0,203861892"
"44,699","11,931",1,1,1,0,0,"11347,59102","-0,163606964"
"44,7","11,932",1,1,1,0,0,"11347,5785","-0,124853766"
"44,701","11,933",1,1,1,0,0,"11347,55794","-0,092409253"
"44,702","11,934",1,1,1,0,0,"11347,54274","-0,070220795"
"44,703","11,935",1,1,1,0,0,"11347,54452","-0,060963258"
"44,704","11,936",1,1,1,0,0,"11347,5481","-0,065743993"
"44,705","11,937",1,1,1,0,0,"11347,54542","-0,083947955"
"44,706","11,938",1,1,1,0,0,"11347,53827","-0,113304751"
"44,707","11,939",1,1,1,0,0,"11347,53022","-0,150191635"
"44,708","11,94",1,1,1,0,0,"11347,53022","-0,189958829"
"44,709","11,941",1,1,1,0,0,"11347,5481","-0,227599069"
"44,71","11,942",1,1,1,0,0,"11347,56777","-0,258472282"
"44,711","11,943",1,1,1,0,0,"11347,57939","-0,278820675"
"44,712","11,944",1,1,1,0,0,"11347,58029","-0,286207311"
"44,713","11,945",1,1,1,0,0,"11347,57224","-0,279766805"
"44,714","11,946",1,1,1,0,0,"11347,56419","-0,260367561"
"44,715","11,947",1,1,1,0,0,"11347,55615","-0,230519306"
"44,716","11,948",1,1,1,0,0,"11347,5481","-0,194041021"
"44,717","11,949",1,1,1,0,0,"11347,53916","-0,155438995"
"44,718","11,95",1,1,1,0,0,"11347,52664","-0,119532906"
"44,719","11,951",1,1,1,0,0,"11347,51949","-0,090762135"
"44,72","11,952",1,1,1,0,0,"11347,53201","-0,07256323"
"44,721","11,953",1,1,1,0,0,"11347,55615","-0,067139543"
"44,722","11,954",1,1,1,0,0,"11347,57939","-0,075050187"
"44,723","11,955",1,1,1,0,0,"11347,58744","-0,095215971"
"44,724","11,956",1,1,1,0,0,"11347,58386","-0,125079919"
"44,725","11,957",1,1,1,0,0,"11347,57939","-0,160987079"
"44,726","11,958",1,1,1,0,0,"11347,57492","-0,198507421"
"44,727","11,959",1,1,1,0,0,"11347,57045","-0,23292454"
"44,728","11,96",1,1,1,0,0,"11347,55883","-0,259974841"
"44,729","11,961",1,1,1,0,0,"11347,53827","-0,276398901"
"44,73","11,962",1,1,1,0,0,"11347,51502","-0,280278232"
"44,731","11,963",1,1,1,0,0,"11347,50876","-0,271116998"
"44,732","11,964",1,1,1,0,0,"11347,52843","-0,250041876"
"44,733","11,965",1,1,1,0,0,"11347,55436","-0,219700541"
"44,734","11,966",1,1,1,0,0,"11347,56241","-0,183901004"
"44,735","11,967",1,1,1,0,0,"11347,54989","-0,14703759"
"44,736","11,968",1,1,1,0,0,"11347,53111","-0,113699399"
"44,737","11,969",1,1,1,0,0,"11347,52664","-0,088109663"
"44,738","11,97",1,1,1,0,0,"11347,54184","-0,07340048"
"44,739","11,971",1,1,1,0,0,"11347,56241","-0,071241711"
"44,74","11,972",1,1,1,0,0,"11347,58029","-0,081849582"
"44,741","11,973",1,1,1,0,0,"11347,58476","-0,103883371"
"44,742","11,974",1,1,1,0,0,"11347,57939","-0,134601109"
"44,743","11,975",1,1,1,0,0,"11347,56777","-0,170182846"
"44,744","11,976",1,1,1,0,0,"11347,55704","-0,206155926"
"44,745","11,977",1,1,1,0,0,"11347,55525","-0,238024276"
"44,746","11,978",1,1,1,0,0,"11347,55883","-0,261853207"
"44,747","11,979",1,1,1,0,0,"11347,5633","-0,274682585"
"44,748","11,98",1,1,1,0,0,"11347,56688","-0,275057461"
"44,749","11,981",1,1,1,0,0,"11347,5633","-0,263057556"
"44,75","11,982",1,1,1,0,0,"11347,55525","-0,240225233"
"44,751","11,983",1,1,1,0,0,"11347,54989","-0,209415015"
"44,752","11,984",1,1,1,0,0,"11347,55883","-0,174520351"
"44,753","11,985",1,1,1,0,0,"11347,57135","-0,139929187"
"44,754","11,986",1,1,1,0,0,"11347,58118","-0,109911105"
"44,755","11,987",1,1,1,0,0,"11347,57403","-0,08816327"
"44,756","11,988",1,1,1,0,0,"11347,56151","-0,077359378"
"44,757","11,989",1,1,1,0,0,"11347,54899","-0,078707114"
"44,758","11,99",1,1,1,0,0,"11347,54184","-0,091896951"
"44,759","11,991",1,1,1,0,0,"11347,54274","-0,115221078"
"44,76","11,992",1,1,1,0,0,"11347,54721","-0,145729883"
"44,761","11,993",1,1,1,0,0,"11347,55078","-0,179579165"
"44,762","11,994",1,1,1,0,0,"11347,55257","-0,212589167"
"44,763","11,995",1,1,1,0,0,"11347,5481","-0,240732208"
"44,764","11,996",1,1,1,0,0,"11347,54452","-0,26054237"
"44,765","11,997",1,1,1,0,0,"11347,55168","-0,269599278"
"44,766","11,998",1,1,1,0,0,"11347,56419","-0,266843215"
"44,767","11,999",1,1,1,0,0,"11347,56598","-0,252662748"
"44,768",12,1,1,1,0,0,"11347,55794","-0,228796192"
"44,769","12,001",1,1,1,0,0,"11347,54989","-0,198254902"
"44,77","12,002",1,1,1,0,0,"11347,54452","-0,164857265"
"44,771","12,003",1,1,1,0,0,"11347,55257","-0,132748876"
"44,772","12,004",1,1,1,0,0,"11347,56509","-0,105886515"
"44,773","12,005",1,1,1,0,0,"11347,57224","-0,087516168"
"44,774","12,006",1,1,1,0,0,"11347,55972","-0,079912608"
"44,775","12,007",1,1,1,0,0,"11347,53558","-0,083898529"
"44,776","12,008",1,1,1,0,0,"11347,51591","-0,098686302"
"44,777","12,009",1,1,1,0,0,"11347,51502","-0,12217409"
"44,778","12,01",1,1,1,0,0,"11347,52396","-0,151422359"
"44,779","12,011",1,1,1,0,0,"11347,53558","-0,182984043"
"44,78","12,012",1,1,1,0,0,"11347,5481","-0,213088635"
"44,781","12,013",1,1,1,0,0,"11347,55704","-0,238030981"
"44,782","12,014",1,1,1,0,0,"11347,55883","-0,254764054"
"44,783","12,015",1,1,1,0,0,"11347,55883","-0,26146546"
"44,784","12,016",1,1,1,0,0,"11347,56419","-0,257576201"
"44,785","12,017",1,1,1,0,0,"11347,58386","-0,243663806"
"44,786","12,018",1,1,1,0,0,"11347,59906","-0,221455507"
"44,787","12,019",1,1,1,0,0,"11347,59459","-0,193585157"
"44,788","12,02",1,1,1,0,0,"11347,57045","-0,163551625"
"44,789","12,021",1,1,1,0,0,"11347,53469","-0,135256601"
"44,79","12,022",1,1,1,0,0,"11347,51681","-0,112239895"
"44,791","12,023",1,1,1,0,0,"11347,52486","-0,097243031"
"44,792","12,024",1,1,1,0,0,"11347,55257","-0,091950241"
"44,793","12,025",1,1,1,0,0,"11347,58029","-0,096803633"
"44,794","12,026",1,1,1,0,0,"11347,58565","-0,111122383"
"44,795","12,027",1,1,1,0,0,"11347,56598","-0,133110685"
"44,796","12,028",1,1,1,0,0,"11347,54184","-0,16007036"
"44,797","12,029",1,1,1,0,0,"11347,53737","-0,188685041"
"44,798","12,03",1,1,1,0,0,"11347,54721","-0,215475261"
"44,799","12,031",1,1,1,0,0,"11347,55883","-0,237156358"
"44,8","12,032",1,1,1,0,0,"11347,56866","-0,251052584"
"44,801","12,033",1,1,1,0,0,"11347,56956","-0,255459212"
"44,802","12,034",1,1,1,0,0,"11347,56777","-0,249853451"
"44,803","12,035",1,1,1,0,0,"11347,55794","-0,234984718"
"44,804","12,036",1,1,1,0,0,"11347,54631","-0,212845318"
"44,805","12,037",1,1,1,0,0,"11347,5338","-0,186168719"
"44,806","12,038",1,1,1,0,0,"11347,52664","-0,158117972"
"44,807","12,039",1,1,1,0,0,"11347,52217","-0,132084293"
"44,808","12,04",1,1,1,0,0,"11347,5186","-0,111302342"
"44,809","12,041",1,1,1,0,0,"11347,51949","-0,098354667"
"44,81","12,042",1,1,1,0,0,"11347,53558","-0,094833737"
"44,811","12,043",1,1,1,0,0,"11347,55615","-0,10108225"
"44,812","12,044",1,1,1,0,0,"11347,57582","-0,1161825"
"44,813","12,045",1,1,1,0,0,"11347,59102","-0,138201825"
"44,814","12,046",1,1,1,0,0,"11347,58744","-0,164475571"
"44,815","12,047",1,1,1,0,0,"11347,56419","-0,19177746"
"44,816","12,048",1,1,1,0,0,"11347,53558","-0,216755774"
"44,817","12,049",1,1,1,0,0,"11347,51949","-0,236335415"
"44,818","12,05",1,1,1,0,0,"11347,52396","-0,248116776"
"44,819","12,051",1,1,1,0,0,"11347,53916","-0,250740778"
"44,82","12,052",1,1,1,0,0,"11347,55615","-0,243934654"
"44,821","12,053",1,1,1,0,0,"11347,56688","-0,228579286"
"44,822","12,054",1,1,1,0,0,"11347,56688","-0,206675641"
"44,823","12,055",1,1,1,0,0,"11347,56509","-0,181044377"
"44,824","12,056",1,1,1,0,0,"11347,56062","-0,154870739"
"44,825","12,057",1,1,1,0,0,"11347,56509","-0,131390123"
"44,826","12,058",1,1,1,0,0,"11347,57671","-0,113558145"
"44,827","12,059",1,1,1,0,0,"11347,58923","-0,103575625"
"44,828","12,06",1,1,1,0,0,"11347,58923","-0,10250764"
"44,829","12,061",1,1,1,0,0,"11347,56956","-0,110349013"
"44,83","12,062",1,1,1,0,0,"11347,54542","-0,126200467"
"44,831","12,063",1,1,1,0,0,"11347,5329","-0,148077002"
"44,832","12,064",1,1,1,0,0,"11347,5338","-0,173084252"
"44,833","12,065",1,1,1,0,0,"11347,53827","-0,198122077"
"44,834","12,066",1,1,1,0,0,"11347,54631","-0,220303126"
"44,835","12,067",1,1,1,0,0,"11347,55436","-0,237034354"
"44,836","12,068",1,1,1,0,0,"11347,55347","-0,246261675"
"44,837","12,069",1,1,1,0,0,"11347,54721","-0,246854741"
"44,838","12,07",1,1,1,0,0,"11347,54184","-0,238798186"
"44,839","12,071",1,1,1,0,0,"11347,55347","-0,223191008"
"44,84","12,072",1,1,1,0,0,"11347,57313","-0,201960746"
"44,841","12,073",1,1,1,0,0,"11347,58208","-0,177741908"
"44,842","12,074",1,1,1,0,0,"11347,56956","-0,153553514"
"44,843","12,075",1,1,1,0,0,"11347,54899","-0,132347345"
"44,844","12,076",1,1,1,0,0,"11347,5338","-0,116641801"
"44,845","12,077",1,1,1,0,0,"11347,53827","-0,108297095"
"44,846","12,078",1,1,1,0,0,"11347,55704","-0,108286459"
"44,847","12,079",1,1,1,0,0,"11347,56509","-0,116534242"
"44,848","12,08",1,1,1,0,0,"11347,55347","-0,131906373"
"44,849","12,081",1,1,1,0,0,"11347,52575","-0,152417962"
"44,85","12,082",1,1,1,0,0,"11347,50608","-0,175485443"
"44,851","12,083",1,1,1,0,0,"11347,51413","-0,198199768"
"44,852","12,084",1,1,1,0,0,"11347,55347","-0,217798669"
"44,853","12,085",1,1,1,0,0,"11347,5928","-0,231906455"
"44,854","12,086",1,1,1,0,0,"11347,608","-0,238718539"
"44,855","12,087",1,1,1,0,0,"11347,58655","-0,237457249"
"44,856","12,088",1,1,1,0,0,"11347,5481","-0,2283369"
"44,857","12,089",1,1,1,0,0,"11347,52575","-0,212489553"
"44,858","12,09",1,1,1,0,0,"11347,53022","-0,191917531"
"44,859","12,091",1,1,1,0,0,"11347,54899","-0,169292986"
"44,86","12,092",1,1,1,0,0,"11347,56151","-0,14751141"
"44,861","12,093",1,1,1,0,0,"11347,55347","-0,12915412"
"44,862","12,094",1,1,1,0,0,"11347,53737","-0,116450991"
"44,863","12,095",1,1,1,0,0,"11347,5329","-0,110999905"
"44,864","12,096",1,1,1,0,0,"11347,53648","-0,113349706"
"44,865","12,097",1,1,1,0,0,"11347,54005","-0,123025337"
"44,866","12,098",1,1,1,0,0,"11347,54452","-0,13878081"
"44,867","12,099",1,1,1,0,0,"11347,55257","-0,15867427"
"44,868","12,1",1,1,1,0,0,"11347,56866","-0,18021265"
"44,869","12,101",1,1,1,0,0,"11347,58386","-0,200746451"
"44,87","12,102",1,1,1,0,0,"11347,58386","-0,217784997"
"44,871","12,103",1,1,1,0,0,"11347,56509","-0,229347795"
"44,872","12,104",1,1,1,0,0,"11347,54005","-0,23413891"
"44,873","12,105",1,1,1,0,0,"11347,52396","-0,231688488"
"44,874","12,106",1,1,1,0,0,"11347,52843","-0,222377591"
"44,875","12,107",1,1,1,0,0,"11347,54721","-0,207358077"
"44,876","12,108",1,1,1,0,0,"11347,55525","-0,188449137"
"44,877","12,109",1,1,1,0,0,"11347,54363","-0,167978685"
"44,878","12,11",1,1,1,0,0,"11347,52038","-0,148500688"
"44,879","12,111",1,1,1,0,0,"11347,51323","-0,132455071"
"44,88","12,112",1,1,1,0,0,"11347,53648","-0,12173757"
"44,881","12,113",1,1,1,0,0,"11347,58029","-0,117556201"
"44,882","12,114",1,1,1,0,0,"11347,61963","-0,12029767"
"44,883","12,115",1,1,1,0,0,"11347,6241","-0,129580898"
"44,884","12,116",1,1,1,0,0,"11347,59549","-0,144322095"
"44,885","12,117",1,1,1,0,0,"11347,55615","-0,162776411"
"44,886","12,118",1,1,1,0,0,"11347,52933","-0,182579812"
"44,887","12,119",1,1,1,0,0,"11347,5186","-0,201222468"
"44,888","12,12",1,1,1,0,0,"11347,52396","-0,216374882"
"44,889","12,121",1,1,1,0,0,"11347,53648","-0,226137172"
"44,89","12,122",1,1,1,0,0,"11347,54721","-0,229336247"
"44,891","12,123",1,1,1,0,0,"11347,54452","-0,22567302"
"44,892","12,124",1,1,1,0,0,"11347,53648","-0,215617046"
"44,893","12,125",1,1,1,0,0,"11347,53111","-0,200389922"
"44,894","12,126",1,1,1,0,0,"11347,54899","-0,181878489"
"44,895","12,127",1,1,1,0,0,"11347,58655","-0,162400994"
"44,896","12,128",1,1,1,0,0,"11347,61605","-0,144408476"
"44,897","12,129",1,1,1,0,0,"11347,608","-0,13011286"
"44,898","12,13",1,1,1,0,0,"11347,56241","-0,121247359"
"44,899","12,131",1,1,1,0,0,"11347,50519","-0,118810497"
"44,9","12,132",1,1,1,0,0,"11347,48552","-0,123062469"
"44,901","12,133",1,1,1,0,0,"11347,51323","-0,133466255"
"44,902","12,134",1,1,1,0,0,"11347,56062","-0,14868726"
"44,903","12,135",1,1,1,0,0,"11347,59191","-0,166842211"
"44,904","12,136",1,1,1,0,0,"11347,58386","-0,185775161"
"44,905","12,137",1,1,1,0,0,"11347,54989","-0,203171764"
"44,906","12,138",1,1,1,0,0,"11347,52307","-0,216854643"
"44,907","12,139",1,1,1,0,0,"11347,53111","-0,22517534"
"44,908","12,14",1,1,1,0,0,"11347,56598","-0,227169413"
"44,909","12,141",1,1,1,0,0,"11347,59727","-0,222634375"
"44,91","12,142",1,1,1,0,0,"11347,5937","-0,212195013"
"44,911","12,143",1,1,1,0,0,"11347,56419","-0,197191797"
"44,912","12,144",1,1,1,0,0,"11347,54363","-0,179498382"
"44,913","12,145",1,1,1,0,0,"11347,54363","-0,161272231"
"44,914","12,146",1,1,1,0,0,"11347,55615","-0,144697977"
"44,915","12,147",1,1,1,0,0,"11347,5633","-0,131840203"
"44,916","12,148",1,1,1,0,0,"11347,55525","-0,124292728"
"44,917","12,149",1,1,1,0,0,"11347,53648","-0,122947376"
"44,918","12,15",1,1,1,0,0,"11347,51681","-0,127943251"
"44,919","12,151",1,1,1,0,0,"11347,51323","-0,138635915"
"44,92","12,152",1,1,1,0,0,"11347,52933","-0,153648825"
"44,921","12,153",1,1,1,0,0,"11347,56062","-0,171040781"
"44,922","12,154",1,1,1,0,0,"11347,58476","-0,188697428"
"44,923","12,155",1,1,1,0,0,"11347,58923","-0,204473808"
"44,924","12,156",1,1,1,0,0,"11347,57403","-0,216324199"
"44,925","12,157",1,1,1,0,0,"11347,55347","-0,222822577"
"44,926","12,158",1,1,1,0,0,"11347,54452","-0,223255698"
"44,927","12,159",1,1,1,0,0,"11347,54899","-0,21759687"
"44,928","12,16",1,1,1,0,0,"11347,56062","-0,206539612"
"44,929","12,161",1,1,1,0,0,"11347,56419","-0,191471595"
"44,93","12,162",1,1,1,0,0,"11347,54899","-0,174280666"
"44,931","12,163",1,1,1,0,0,"11347,52933","-0,157068409"
"44,932","12,164",1,1,1,0,0,"11347,51413","-0,142006148"
"44,933","12,165",1,1,1,0,0,"11347,5177","-0,13095269"
"44,934","12,166",1,1,1,0,0,"11347,54095","-0,125228679"
"44,935","12,167",1,1,1,0,0,"11347,56419","-0,125455465"
"44,936","12,168",1,1,1,0,0,"11347,56866","-0,131592806"
"44,937","12,169",1,1,1,0,0,"11347,55347","-0,142861316"
"44,938","12,17",1,1,1,0,0,"11347,5329","-0,15785154"
"44,939","12,171",1,1,1,0,0,"11347,52486","-0,174714252"
"44,94","12,172",1,1,1,0,0,"11347,53737","-0,191338379"
"44,941","12,173",1,1,1,0,0,"11347,55704","-0,205679815"
"44,942","12,174",1,1,1,0,0,"11347,57671","-0,216062926"
"44,943","12,175",1,1,1,0,0,"11347,58118","-0,221301354"
"44,944","12,176",1,1,1,0,0,"11347,56419","-0,220743883"
"44,945","12,177",1,1,1,0,0,"11347,53648","-0,214493964"
"44,946","12,178",1,1,1,0,0,"11347,52038","-0,203344114"
"44,947","12,179",1,1,1,0,0,"11347,52396","-0,18867569"
"44,948","12,18",1,1,1,0,0,"11347,5481","-0,172320046"
"44,949","12,181",1,1,1,0,0,"11347,57135","-0,156333018"
"44,95","12,182",1,1,1,0,0,"11347,57492","-0,142637333"
"44,951","12,183",1,1,1,0,0,"11347,56151","-0,132891247"
"44,952","12,184",1,1,1,0,0,"11347,54542","-0,128330179"
"44,953","12,185",1,1,1,0,0,"11347,53737","-0,129536493"
"44,954","12,186",1,1,1,0,0,"11347,54899","-0,136321327"
"44,955","12,187",1,1,1,0,0,"11347,56956","-0,147764785"
"44,956","12,188",1,1,1,0,0,"11347,58744","-0,162468441"
"44,957","12,189",1,1,1,0,0,"11347,58565","-0,178494565"
"44,958","12,19",1,1,1,0,0,"11347,55704","-0,19376969"
"44,959","12,191",1,1,1,0,0,"11347,5177","-0,206443258"
"44,96","12,192",1,1,1,0,0,"11347,49893","-0,215033814"
"44,961","12,193",1,1,1,0,0,"11347,5186","-0,218494236"
"44,962","12,194",1,1,1,0,0,"11347,56866","-0,216395967"
"44,963","12,195",1,1,1,0,0,"11347,60443","-0,209052227"
"44,964","12,196",1,1,1,0,0,"11347,59996","-0,1973572"
"44,965","12,197",1,1,1,0,0,"11347,55794","-0,182744339"
"44,966","12,198",1,1,1,0,0,"11347,51144","-0,16712511"
"44,967","12,199",1,1,1,0,0,"11347,49982","-0,152477305"
"44,968","12,2",1,1,1,0,0,"11347,53201","-0,140559589"
"44,969","12,201",1,1,1,0,0,"11347,57761","-0,132768489"
"44,97","12,202",1,1,1,0,0,"11347,60085","-0,130099719"
"44,971","12,203",1,1,1,0,0,"11347,5928","-0,132888136"
"44,972","12,204",1,1,1,0,0,"11347,56509","-0,140651511"
"44,973","12,205",1,1,1,0,0,"11347,53111","-0,152288666"
"44,974","12,206",1,1,1,0,0,"11347,51502","-0,166387055"
"44,975","12,207",1,1,1,0,0,"11347,5186","-0,181221962"
"44,976","12,208",1,1,1,0,0,"11347,54184","-0,195005313"
"44,977","12,209",1,1,1,0,0,"11347,56777","-0,206161905"
"44,978","12,21",1,1,1,0,0,"11347,56866","-0,213376544"
"44,979","12,211",1,1,1,0,0,"11347,54452","-0,215718038"
"44,98","12,212",1,1,1,0,0,"11347,51502","-0,212887228"
"44,981","12,213",1,1,1,0,0,"11347,51502","-0,205303468"
"44,982","12,214",1,1,1,0,0,"11347,55257","-0,19394692"
"44,983","12,215",1,1,1,0,0,"11347,60443","-0,180250499"
"44,984","12,216",1,1,1,0,0,"11347,63572","-0,165933631"
"44,985","12,217",1,1,1,0,0,"11347,62499","-0,152710918"
"44,986","12,218",1,1,1,0,0,"11347,57761","-0,142182233"
"44,987","12,219",1,1,1,0,0,"11347,53022","-0,135640968"
"44,988","12,22",1,1,1,0,0,"11347,5177","-0,133859273"
"44,989","12,221",1,1,1,0,0,"11347,53827","-0,137044899"
"44,99","12,222",1,1,1,0,0,"11347,56419","-0,144786574"
"44,991","12,223",1,1,1,0,0,"11347,56598","-0,156134656"
"44,992","12,224",1,1,1,0,0,"11347,54721","-0,169696044"
"44,993","12,225",1,1,1,0,0,"11347,52754","-0,183802843"
"44,994","12,226",1,1,1,0,0,"11347,5329","-0,196610186"
"44,995","12,227",1,1,1,0,0,"11347,56062","-0,206512343"
"44,996","12,228",1,1,1,0,0,"11347,58833","-0,212448556"
"44,997","12,229",1,1,1,0,0,"11347,58923","-0,213694703"
"44,998","12,23",1,1,1,0,0,"11347,56598","-0,210022572"
"44,999","12,231",1,1,1,0,0,"11347,54005","-0,201943275"
45,"12,232",1,1,1,0,0,"11347,52933","-0,190509502"
"45,001","12,233",1,1,1,0,0,"11347,53558","-0,177039467"
"45,002","12,234",1,1,1,0,0,"11347,5481","-0,163204316"
"45,003","12,235",1,1,1,0,0,"11347,55972","-0,150819821"
"45,004","12,236",1,1,1,0,0,"11347,56956","-0,141414171"
"45,005","12,237",1,1,1,0,0,"11347,56151","-0,136012863"
"45,006","12,238",1,1,1,0,0,"11347,54184","-0,135224015"
"45,007","12,239",1,1,1,0,0,"11347,52664","-0,139182564"
"45,008","12,24",1,1,1,0,0,"11347,52575","-0,147398002"
"45,009","12,241",1,1,1,0,0,"11347,54095","-0,158824157"
"45,01","12,242",1,1,1,0,0,"11347,56151","-0,172021408"
"45,011","12,243",1,1,1,0,0,"11347,58208","-0,185328275"
"45,012","12,244",1,1,1,0,0,"11347,59102","-0,197147056"
"45,013","12,245",1,1,1,0,0,"11347,58565","-0,206041578"
"45,014","12,246",1,1,1,0,0,"11347,56777","-0,210914407"
"45,015","12,247",1,1,1,0,0,"11347,5481","-0,211177617"
"45,016","12,248",1,1,1,0,0,"11347,53827","-0,206944477"
"45,017","12,249",1,1,1,0,0,"11347,53916","-0,198848695"
"45,018","12,25",1,1,1,0,0,"11347,54363","-0,187877622"
"45,019","12,251",1,1,1,0,0,"11347,54542","-0,175330546"
"45,02","12,252",1,1,1,0,0,"11347,53737","-0,162740685"
"45,021","12,253",1,1,1,0,0,"11347,53201","-0,151656978"
"45,022","12,254",1,1,1,0,0,"11347,54363","-0,143425418"
"45,023","12,255",1,1,1,0,0,"11347,56419","-0,139052132"
"45,024","12,256",1,1,1,0,0,"11347,58297","-0,139041254"
"45,025","12,257",1,1,1,0,0,"11347,58744","-0,143475132"
"45,026","12,258",1,1,1,0,0,"11347,57582","-0,151842926"
"45,027","12,259",1,1,1,0,0,"11347,56419","-0,163055304"
"45,028","12,26",1,1,1,0,0,"11347,55168","-0,175628066"
"45,029","12,261",1,1,1,0,0,"11347,54631","-0,188023802"
"45,03","12,262",1,1,1,0,0,"11347,54631","-0,198853333"
"45,031","12,263",1,1,1,0,0,"11347,54631","-0,206746329"
"45,032","12,264",1,1,1,0,0,"11347,54631","-0,210574325"
"45,033","12,265",1,1,1,0,0,"11347,54631","-0,20986544"
"45,034","12,266",1,1,1,0,0,"11347,5481","-0,204759855"
"45,035","12,267",1,1,1,0,0,"11347,55704","-0,195901413"
"45,036","12,268",1,1,1,0,0,"11347,56509","-0,184364542"
"45,037","12,269",1,1,1,0,0,"11347,56598","-0,171641167"
"45,038","12,27",1,1,1,0,0,"11347,56241","-0,159320496"
"45,039","12,271",1,1,1,0,0,"11347,55794","-0,148841478"
"45,04","12,272",1,1,1,0,0,"11347,55436","-0,141461901"
"45,041","12,273",1,1,1,0,0,"11347,55704","-0,138169443"
"45,042","12,274",1,1,1,0,0,"11347,56062","-0,139379865"
"45,043","12,275",1,1,1,0,0,"11347,55972","-0,144933499"
"45,044","12,276",1,1,1,0,0,"11347,54184","-0,15415391"
"45,045","12,277",1,1,1,0,0,"11347,52217","-0,165819339"
"45,046","12,278",1,1,1,0,0,"11347,51502","-0,17845111"
"45,047","12,279",1,1,1,0,0,"11347,53111","-0,19058181"
"45,048","12,28",1,1,1,0,0,"11347,55883","-0,200760681"
"45,049","12,281",1,1,1,0,0,"11347,58297","-0,20768784"
"45,05","12,282",1,1,1,0,0,"11347,59102","-0,210474133"
"45,051","12,283",1,1,1,0,0,"11347,58297","-0,208867192"
"45,052","12,284",1,1,1,0,0,"11347,56866","-0,203118082"
"45,053","12,285",1,1,1,0,0,"11347,55347","-0,193830431"
"45,054","12,286",1,1,1,0,0,"11347,55347","-0,182157457"
"45,055","12,287",1,1,1,0,0,"11347,57135","-0,169634726"
"45,056","12,288",1,1,1,0,0,"11347,58297","-0,15785737"
"45,057","12,289",1,1,1,0,0,"11347,56956","-0,14828166"
"45,058","12,29",1,1,1,0,0,"11347,53558","-0,14196286"
"45,059","12,291",1,1,1,0,0,"11347,50876","-0,139573859"
"45,06","12,292",1,1,1,0,0,"11347,51591","-0,14144876"
"45,061","12,293",1,1,1,0,0,"11347,55168","-0,147446422"
